GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
171558	9.24e-01	7.91e-01	0.512	0.2649479	0.1356485	6.09	PTCRA	pre T cell antigen receptor alpha
339201	9.25e-01	7.91e-01	0.1784	-0.264783	-0.0472295	215.03	ASB16-AS1	ASB16 antisense RNA 1
105378988	9.25e-01	7.91e-01	0.5202	-0.264656	-0.1376772	5.83	LOC105378988	uncharacterized LOC105378988
375061	9.25e-01	7.91e-01	0.4333	0.2645799	0.1146387	142.41	FAM89A	family with sequence similarity 89 member A
80067	9.25e-01	7.91e-01	0.2481	-0.2644148	-0.0656017	251.85	DCAF17	DDB1 and CUL4 associated factor 17
113939925	9.25e-01	7.91e-01	0.1763	0.2644017	0.0466148	173.08	BMS1P4-AGAP5	BMS1P4-AGAP5 readthrough
51202	9.25e-01	7.91e-01	0.1514	-0.2644263	-0.0400401	513.74	DDX47	DEAD-box helicase 47
51304	9.25e-01	7.92e-01	0.1875	-0.2642674	-0.049537	1861.58	ZDHHC3	zinc finger DHHC-type palmitoyltransferase 3
158234	9.25e-01	7.92e-01	0.1783	-0.2640259	-0.0470839	387.34	TRMT10B	tRNA methyltransferase 10B
101927825	9.25e-01	7.92e-01	0.3526	-0.2640231	-0.0931037	101.07	LOC101927825	uncharacterized LOC101927825
102465493	9.25e-01	7.92e-01	0.2941	0.2641777	0.0776966	11.05	MIR6821	microRNA 6821
105373102	9.25e-01	7.92e-01	0.3134	-0.2640831	-0.0827637	189.03	LOC105373102	uncharacterized LOC105373102
106144529	9.25e-01	7.92e-01	0.4686	-0.263837	-0.1236435	20.75	GRPEL2-AS1	GRPEL2 antisense RNA 1
107987392	9.25e-01	7.92e-01	0.2977	0.2638845	0.0785532	46.97	LOC107987392	uncharacterized LOC107987392
57717	9.25e-01	7.92e-01	0.5422	0.2637022	0.142987	63.21	PCDHB16	protocadherin beta 16
6518	9.25e-01	7.92e-01	0.3392	0.2633751	0.0893498	240.69	SLC2A5	solute carrier family 2 member 5
26191	9.25e-01	7.92e-01	0.4306	0.2632699	0.1133581	107.33	PTPN22	protein tyrosine phosphatase non-receptor type 22
10574	9.25e-01	7.93e-01	0.2121	-0.2627029	-0.055727	3889.97	CCT7	chaperonin containing TCP1 subunit 7
51315	9.25e-01	7.92e-01	0.2462	-0.2634552	-0.0648585	251.69	KRCC1	lysine rich coiled-coil 1
441054	9.25e-01	7.93e-01	0.3809	0.2628449	0.1001262	31.29	C4orf47	chromosome 4 open reading frame 47
379013	9.25e-01	7.93e-01	0.2687	-0.2628648	-0.0706189	41	RNF138P1	ring finger protein 138 pseudogene 1
60468	9.25e-01	7.93e-01	0.4077	0.2626814	0.1070996	102.17	BACH2	BTB domain and CNC homolog 2
594839	9.25e-01	7.92e-01	0.338	0.2631143	0.0889408	11.18	SNORA33	small nucleolar RNA, H/ACA box 33
26173	9.25e-01	7.92e-01	0.2172	0.2635034	0.057231	3420.3	INTS1	integrator complex subunit 1
1197	9.25e-01	7.93e-01	0.1819	-0.2626901	-0.0477929	83.43	CLK2P1	CDC like kinase 2, pseudogene 1
114789	9.25e-01	7.93e-01	0.2301	0.2629182	0.060499	700.94	SLC25A25	solute carrier family 25 member 25
9409	9.25e-01	7.92e-01	0.2395	0.2634222	0.0630876	430.95	PEX16	peroxisomal biogenesis factor 16
54878	9.25e-01	7.93e-01	0.2051	-0.2630012	-0.0539387	564.44	DPP8	dipeptidyl peptidase 8
374654	9.25e-01	7.93e-01	0.29	-0.2628623	-0.0762196	221.19	KIF7	kinesin family member 7
64763	9.25e-01	7.92e-01	0.2468	0.2632573	0.0649789	648.61	ZNF574	zinc finger protein 574
955	9.25e-01	7.93e-01	0.209	0.2628071	0.054939	1271.63	ENTPD6	ectonucleoside triphosphate diphosphohydrolase 6
107987398	9.25e-01	7.93e-01	0.2858	0.2627078	0.0750783	192.54	LOC107987398	replaced by ID 101929819
124930	9.25e-01	7.93e-01	0.2854	0.2626003	0.0749514	209.41	ANKRD13B	ankyrin repeat domain 13B
63915	9.25e-01	7.93e-01	0.2269	-0.2624226	-0.0595391	75.41	BLOC1S5	biogenesis of lysosomal organelles complex 1 subunit 5
112267984	9.25e-01	7.93e-01	0.5081	0.2624758	0.13336	9.09	LOC112267984	uncharacterized LOC112267984
261734	9.25e-01	7.93e-01	0.2272	-0.2622581	-0.0595816	389.94	NPHP4	nephrocystin 4
7447	9.25e-01	7.93e-01	0.5196	0.2620509	0.1361705	603.5	VSNL1	visinin like 1
101928323	9.25e-01	7.93e-01	0.3453	-0.2618822	-0.090436	7.43	ZBTB47-AS1	ZBTB47 and NKTR antisense RNA 1
107986258	9.25e-01	7.93e-01	0.7443	0.2617994	0.194866	11.31	LOC107986258	
5837	9.25e-01	7.94e-01	0.2964	0.2614835	0.0775124	36.9	PYGM	glycogen phosphorylase, muscle associated
9743	9.25e-01	7.94e-01	0.2827	0.2615951	0.0739417	1718.19	ARHGAP32	Rho GTPase activating protein 32
6187	9.25e-01	7.94e-01	0.3357	0.2615887	0.0878135	17272.09	RPS2	ribosomal protein S2
197258	9.25e-01	7.94e-01	0.2391	0.2613837	0.0624842	554.77	FCSK	fucose kinase
10189	9.25e-01	7.94e-01	0.2468	-0.2614803	-0.0645294	992.48	ALYREF	Aly/REF export factor
107987261	9.25e-01	7.94e-01	0.3104	0.2613692	0.0811211	66.2	LOC107987261	
1265	9.25e-01	7.94e-01	0.285	0.2614371	0.0745037	3688.38	CNN2	calponin 2
55194	9.26e-01	7.94e-01	0.2423	0.2610731	0.0632645	564.36	EVA1B	eva-1 homolog B
644242	9.26e-01	7.94e-01	0.4629	-0.2607025	-0.1206794	8.49	LINC00622	long intergenic non-protein coding RNA 622
107985231	9.26e-01	7.94e-01	0.3919	-0.2608981	-0.1022428	8.07	LOC107985231	uncharacterized LOC107985231
105373878	9.26e-01	7.94e-01	0.3655	-0.2606156	-0.0952473	10.64	TNS1-AS1	TNS1 antisense RNA 1
152302	9.26e-01	7.94e-01	0.1728	0.2606413	0.0450389	107.66	CIDECP1	CIDEC pseudogene 1
51554	9.26e-01	7.94e-01	0.4347	-0.2611292	-0.1135046	32.62	ACKR4	atypical chemokine receptor 4
28989	9.26e-01	7.94e-01	0.2388	-0.2607562	-0.0622668	446.72	NTMT1	N-terminal Xaa-Pro-Lys N-methyltransferase 1
55331	9.26e-01	7.94e-01	0.2494	-0.2609476	-0.0650872	486.94	ACER3	alkaline ceramidase 3
23074	9.26e-01	7.94e-01	0.2471	-0.2606995	-0.0644161	241.28	BLTP3B	bridge-like lipid transfer protein family member 3B
23174	9.26e-01	7.94e-01	0.1944	0.2607744	0.0507049	958.57	ZCCHC14	zinc finger CCHC-type containing 14
65992	9.26e-01	7.94e-01	0.2343	-0.2607882	-0.0610978	1009.39	DDRGK1	DDRGK domain containing 1
140846	9.26e-01	7.94e-01	0.6547	0.2608975	0.170817	6.21	FAM83C-AS1	FAM83C antisense RNA 1
10922	9.26e-01	7.94e-01	0.2273	-0.2605588	-0.0592254	1598.95	FASTK	Fas activated serine/threonine kinase
22880	9.26e-01	7.95e-01	0.1833	-0.260427	-0.0477316	1080.45	MORC2	MORC family CW-type zinc finger 2
79739	9.26e-01	7.95e-01	0.5572	-0.2602386	-0.1450163	130.22	TTLL7	tubulin tyrosine ligase like 7
7222	9.26e-01	7.95e-01	0.4856	0.2601207	0.1263069	6.26	TRPC3	transient receptor potential cation channel subfamily C member 3
23534	9.26e-01	7.95e-01	0.1583	0.2603367	0.0412072	1151.58	TNPO3	transportin 3
56931	9.26e-01	7.95e-01	0.2352	-0.2601462	-0.0611955	552.9	DUS3L	dihydrouridine synthase 3 like
55422	9.26e-01	7.95e-01	0.3125	-0.2601308	-0.0813021	261.31	ZNF331	zinc finger protein 331
112268272	9.26e-01	7.95e-01	0.3408	0.2596399	0.0884912	35.12	LOC112268272	uncharacterized LOC112268272
100130872	9.26e-01	7.95e-01	0.4353	-0.2597069	-0.1130536	52.17	LOC100130872	uncharacterized LOC100130872
767558	9.26e-01	7.95e-01	0.2079	0.2596597	0.0539745	1257.9	LUZP6	leucine zipper protein 6
136319	9.26e-01	7.95e-01	0.2079	0.2596597	0.0539745	1257.9	MTPN	myotrophin
23012	9.26e-01	7.95e-01	0.2788	-0.2596816	-0.0724076	529.66	STK38L	serine/threonine kinase 38 like
10138	9.26e-01	7.95e-01	0.1658	0.2594917	0.0430284	174.23	YAF2	YY1 associated factor 2
91012	9.26e-01	7.95e-01	0.1276	0.2595729	0.033115	656.53	CERS5	ceramide synthase 5
283349	9.26e-01	7.95e-01	0.1905	0.2594478	0.0494183	479.99	RASSF3	Ras association domain family member 3
101928274	9.26e-01	7.95e-01	0.3008	-0.2594632	-0.0780464	29.66	LOC101928274	uncharacterized LOC101928274
8748	9.26e-01	7.95e-01	0.2765	0.2598549	0.0718556	56.22	ADAM20	ADAM metallopeptidase domain 20
113218487	9.26e-01	7.95e-01	0.3517	0.2595885	0.0912915	935.82	MIR10394	microRNA 10394
529	9.26e-01	7.95e-01	0.2246	-0.2592307	-0.0582243	1472.85	ATP6V1E1	ATPase H+ transporting V1 subunit E1
3485	9.26e-01	7.96e-01	0.5668	0.2587208	0.1466512	2937.12	IGFBP2	insulin like growth factor binding protein 2
10606	9.26e-01	7.96e-01	0.2084	0.2587716	0.0539373	1690.33	PAICS	phosphoribosylaminoimidazole carboxylase and phosphoribosylaminoimidazolesuccinocarboxamide synthase
54504	9.26e-01	7.96e-01	0.3007	-0.2588128	-0.077824	268.68	CPVL	carboxypeptidase vitellogenic like
5300	9.26e-01	7.96e-01	0.2636	-0.2588661	-0.0682281	958.77	PIN1	peptidylprolyl cis/trans isomerase, NIMA-interacting 1
78999	9.26e-01	7.96e-01	0.3958	-0.2585961	-0.1023634	565.11	LRFN4	leucine rich repeat and fibronectin type III domain containing 4
84614	9.26e-01	7.96e-01	0.2676	0.2584783	0.0691672	436.44	ZBTB37	zinc finger and BTB domain containing 37
107987373	9.26e-01	7.96e-01	0.2618	-0.2585119	-0.0676726	422.56	LOC107987373	replaced by ID 6150
5189	9.26e-01	7.96e-01	0.2028	-0.2583626	-0.0523937	290.59	PEX1	peroxisomal biogenesis factor 1
105372300	9.26e-01	7.96e-01	0.2971	0.2583603	0.0767564	25.85	LOC105372300	uncharacterized LOC105372300
5167	9.26e-01	7.96e-01	0.6087	0.258302	0.1572402	61.98	ENPP1	ectonucleotide pyrophosphatase/phosphodiesterase 1
375719	9.26e-01	7.96e-01	0.4944	0.2579294	0.1275085	16.55	AQP7P1	aquaporin 7 pseudogene 1
5563	9.27e-01	7.97e-01	0.5817	-0.2578424	-0.1499945	98.98	PRKAA2	protein kinase AMP-activated catalytic subunit alpha 2
23389	9.27e-01	7.97e-01	0.1682	-0.2576939	-0.0433465	1738.96	MED13L	mediator complex subunit 13L
5283	9.27e-01	7.97e-01	0.1951	0.2570934	0.0501474	167.56	PIGH	phosphatidylinositol glycan anchor biosynthesis class H
7038	9.27e-01	7.97e-01	0.4704	-0.2569558	-0.1208741	51.26	TG	thyroglobulin
100287616	9.27e-01	7.97e-01	0.3202	-0.2569581	-0.0822804	125.85	LOXL1-AS1	LOXL1 antisense RNA 1
101410533	9.27e-01	7.97e-01	0.3694	0.2567223	0.0948342	10.61	YTHDF3-DT	YTHDF3 divergent transcript
79025	9.27e-01	7.97e-01	0.3129	-0.256735	-0.0803352	16.71	FNDC11	fibronectin type III domain containing 11
105378230	9.27e-01	7.98e-01	0.3802	0.2565403	0.0975319	24.4	LOC105378230	uncharacterized LOC105378230
107986512	9.27e-01	7.98e-01	0.4358	-0.2564227	-0.1117392	21.05	LOC107986512	uncharacterized LOC107986512
11316	9.27e-01	7.98e-01	0.2349	0.2563569	0.0602274	3118.14	COPE	COPI coat complex subunit epsilon
56261	9.28e-01	7.98e-01	0.3177	0.2560962	0.0813504	1391.69	GPCPD1	glycerophosphocholine phosphodiesterase 1
55787	9.28e-01	7.98e-01	0.2413	0.2560953	0.0617957	464.65	TXLNG	taxilin gamma
729852	9.28e-01	7.98e-01	0.1995	-0.256004	-0.0510747	171.31	UMAD1	UBAP1-MVB12-associated (UMA) domain containing 1
768239	9.28e-01	7.98e-01	0.6321	-0.2559061	-0.1617629	16.53	PSAPL1	prosaposin like 1
1725	9.28e-01	7.98e-01	0.1989	0.2558189	0.0508833	885.35	DHPS	deoxyhypusine synthase
79139	9.28e-01	7.98e-01	0.1322	0.255666	0.0338074	1161.7	DERL1	derlin 1
6468	9.28e-01	7.98e-01	0.2221	0.2555934	0.0567755	1315.13	FBXW4	F-box and WD repeat domain containing 4
387778	9.28e-01	7.98e-01	0.5727	-0.2556534	-0.1464004	12.77	SPDYC	speedy/RINGO cell cycle regulator family member C
100616211	9.28e-01	7.98e-01	0.2856	-0.2556116	-0.0729941	122.68	MIR4709	microRNA 4709
11112	9.28e-01	7.98e-01	0.2034	-0.2554932	-0.0519587	416.7	HIBADH	3-hydroxyisobutyrate dehydrogenase
51371	9.28e-01	7.98e-01	0.2178	-0.2554452	-0.0556484	936.88	POMP	proteasome maturation protein
151649	9.28e-01	7.99e-01	0.2954	0.2552133	0.0753905	23.01	PP2D1	protein phosphatase 2C like domain containing 1
1608	9.28e-01	7.99e-01	0.4983	-0.2552837	-0.1272107	40.01	DGKG	diacylglycerol kinase gamma
2931	9.28e-01	7.99e-01	0.2493	-0.255224	-0.0636387	1656.71	GSK3A	glycogen synthase kinase 3 alpha
1385	9.28e-01	7.99e-01	0.2492	-0.2550793	-0.0635601	613.89	CREB1	cAMP responsive element binding protein 1
284129	9.28e-01	7.99e-01	0.2151	-0.2550804	-0.0548598	311.36	SLC26A11	solute carrier family 26 member 11
4646	9.28e-01	7.99e-01	0.2751	-0.2550085	-0.070146	1387.49	MYO6	myosin VI
285965	9.28e-01	7.99e-01	0.4485	-0.2549079	-0.1143141	16.51	EPHA1-AS1	EPHA1 antisense RNA 1
25820	9.28e-01	7.99e-01	0.1483	-0.254918	-0.0378004	1566.16	ARIH1	ariadne RBR E3 ubiquitin protein ligase 1
374	9.28e-01	7.99e-01	0.6214	-0.2548323	-0.1583574	149.34	AREG	amphiregulin
101929441	9.28e-01	7.99e-01	0.3957	0.2545841	0.1007517	10.78	ERLNC1	estrogen receptor responsive lncRNA 1
79034	9.28e-01	7.99e-01	0.2393	0.254598	0.0609227	412.83	INTS15	integrator complex subunit 15
9360	9.28e-01	8.00e-01	0.2026	-0.2539893	-0.0514691	1358.1	PPIG	peptidylprolyl isomerase G
6943	9.28e-01	7.99e-01	0.66	0.2542145	0.1677918	14.14	TCF21	transcription factor 21
10434	9.28e-01	8.00e-01	0.2411	-0.2539765	-0.0612332	559.18	LYPLA1	lysophospholipase 1
2592	9.28e-01	8.00e-01	0.1849	-0.2539829	-0.0469707	399.87	GALT	galactose-1-phosphate uridylyltransferase
8861	9.28e-01	7.99e-01	0.1697	0.2541196	0.0431314	3039.71	LDB1	LIM domain binding 1
107985011	9.28e-01	7.99e-01	0.4144	0.2540272	0.1052678	8.68	LOC107985011	uncharacterized LOC107985011
51	9.28e-01	7.99e-01	0.1624	0.2543404	0.0413087	1030.23	ACOX1	acyl-CoA oxidase 1
3607	9.28e-01	7.99e-01	0.2008	-0.2541217	-0.051035	1691.53	FOXK2	forkhead box K2
55423	9.28e-01	7.99e-01	0.4242	0.2540652	0.1077819	112.62	SIRPG	signal regulatory protein gamma
92745	9.28e-01	7.99e-01	0.5917	-0.2541915	-0.1503972	897.39	SLC38A5	solute carrier family 38 member 5
5321	9.28e-01	8.00e-01	0.5349	0.2537539	0.1357281	139.69	PLA2G4A	phospholipase A2 group IVA
253725	9.28e-01	8.00e-01	0.163	-0.2536591	-0.0413562	748.86	WASHC2C	WASH complex subunit 2C
101059953	9.28e-01	8.00e-01	0.1697	0.2538303	0.0430648	164.45	NPIPA8	nuclear pore complex interacting protein family member A8
692227	9.28e-01	8.00e-01	0.3146	-0.2537022	-0.0798052	123.99	SNORD104	small nucleolar RNA, C/D box 104
105372669	9.28e-01	8.00e-01	0.3939	0.2536869	0.0999333	20.58	LOC105372669	uncharacterized LOC105372669
105371175	9.28e-01	8.00e-01	0.6066	-0.253402	-0.1537055	14	LOC105371175	uncharacterized LOC105371175
100316904	9.28e-01	8.00e-01	0.3625	-0.2533643	-0.0918531	191.39	SAP25	Sin3A associated protein 25
338328	9.28e-01	8.00e-01	0.6011	0.2533573	0.1522837	33.55	GPIHBP1	glycosylphosphatidylinositol anchored high density lipoprotein binding protein 1
5204	9.28e-01	8.00e-01	0.2584	-0.2534485	-0.0655022	3145.47	PFDN5	prefoldin subunit 5
5211	9.28e-01	8.00e-01	0.2508	-0.2535662	-0.0635824	5172.56	PFKL	phosphofructokinase, liver type
286077	9.28e-01	8.00e-01	0.3692	0.2532019	0.0934788	5299.5	FAM83H	family with sequence similarity 83 member H
101929609	9.28e-01	8.00e-01	0.2436	0.2531416	0.0616665	91.48	LOC101929609	uncharacterized LOC101929609
6509	9.28e-01	8.00e-01	0.3458	-0.2528088	-0.087431	1414.12	SLC1A4	solute carrier family 1 member 4
23176	9.28e-01	8.00e-01	0.1783	-0.2529915	-0.0451034	1761.63	SEPTIN8	septin 8
399744	9.28e-01	8.00e-01	0.1819	0.252918	0.0460093	190.44	LINC00999	long intergenic non-protein coding RNA 999
107984254	9.28e-01	8.00e-01	0.2877	0.2529659	0.0727871	9.02	LOC107984254	uncharacterized LOC107984254
84975	9.28e-01	8.00e-01	0.2747	-0.2528051	-0.0694476	762.45	MFSD5	major facilitator superfamily domain containing 5
79903	9.28e-01	8.00e-01	0.2002	-0.2527622	-0.0506059	1349.56	NAA60	N-alpha-acetyltransferase 60, NatF catalytic subunit
2263	9.28e-01	8.01e-01	0.4176	0.2525906	0.1054876	741.24	FGFR2	fibroblast growth factor receptor 2
441155	9.28e-01	8.01e-01	0.2312	-0.2522228	-0.0583076	306.76	ZC3H11C	zinc finger CCCH-type containing 11C
59338	9.28e-01	8.01e-01	0.2791	0.2523787	0.0704385	720.07	PLEKHA1	pleckstrin homology domain containing A1
100507458	9.28e-01	8.01e-01	0.156	0.2522449	0.0393565	74.39	ZNF213-AS1	ZNF213 antisense RNA 1 (head to head)
8455	9.28e-01	8.01e-01	0.1836	0.2522966	0.0463173	1342.61	ATRN	attractin
6768	9.28e-01	8.01e-01	0.3101	0.2521383	0.0781893	6823.57	ST14	ST14 transmembrane serine protease matriptase
101929272	9.28e-01	8.01e-01	0.3097	0.2518229	0.0779842	66.78	DTNB-AS1	DTNB antisense RNA 1
105373557	9.28e-01	8.02e-01	0.2591	0.2513336	0.065108	31.23	SOCAR	serous ovarian cancer associated RNA
5530	9.28e-01	8.02e-01	0.1638	-0.2514008	-0.0411694	733.37	PPP3CA	protein phosphatase 3 catalytic subunit alpha
730	9.28e-01	8.02e-01	0.868	0.2509853	0.2178632	73	C7	complement C7
6414	9.28e-01	8.01e-01	0.4413	0.2518658	0.111143	1169.79	SELENOP	selenoprotein P
23107	9.28e-01	8.02e-01	0.1587	0.2511169	0.0398578	782.17	MRPS27	mitochondrial ribosomal protein S27
401232	9.28e-01	8.02e-01	0.251	-0.251263	-0.0630728	27.41	LINC01011	long intergenic non-protein coding RNA 1011
105375131	9.28e-01	8.01e-01	0.4768	-0.2517065	-0.1200251	11.28	LOC105375131	uncharacterized LOC105375131
6424	9.28e-01	8.02e-01	0.7852	-0.2510196	-0.1970979	2042.66	SFRP4	secreted frizzled related protein 4
30816	9.28e-01	8.01e-01	0.3148	0.2517739	0.0792611	14.37	ERVW-1	endogenous retrovirus group W member 1, envelope
105375523	9.28e-01	8.02e-01	0.6501	0.2512409	0.1633419	6.16	LOC105375523	uncharacterized LOC105375523
8555	9.28e-01	8.01e-01	0.2896	0.2514536	0.0728237	258.04	CDC14B	cell division cycle 14B
219348	9.28e-01	8.02e-01	0.3937	-0.2512196	-0.0988935	63.37	PLAC9	placenta associated 9
219541	9.28e-01	8.01e-01	0.2101	0.2518838	0.0529282	302	MED19	mediator complex subunit 19
23193	9.28e-01	8.02e-01	0.2155	0.251306	0.0541441	7732.29	GANAB	glucosidase II alpha subunit
81876	9.28e-01	8.02e-01	0.2402	-0.2510139	-0.0602926	4677.07	RAB1B	RAB1B, member RAS oncogene family
171220	9.28e-01	8.01e-01	0.2136	-0.2520504	-0.0538316	74.17	DSTNP2	DSTN pseudogene 2
147727	9.28e-01	8.01e-01	0.2149	-0.2518052	-0.0541232	159.09	ILF3-DT	ILF3 divergent transcript
126549	9.28e-01	8.02e-01	0.3863	-0.2512268	-0.0970506	42.95	ANKLE1	ankyrin repeat and LEM domain containing 1
55687	9.28e-01	8.02e-01	0.169	-0.2511117	-0.0424464	579.19	TRMU	tRNA mitochondrial 2-thiouridylase
9075	9.28e-01	8.01e-01	0.4863	-0.2515113	-0.1223205	16.33	CLDN2	claudin 2
159	9.28e-01	8.02e-01	0.1748	-0.2508188	-0.0438343	703.74	ADSS2	adenylosuccinate synthase 2
643596	9.28e-01	8.02e-01	0.6275	-0.2508548	-0.1574199	35.66	RNF224	ring finger protein 224
79446	9.28e-01	8.02e-01	0.2354	0.2507276	0.0590335	142.9	WDR25	WD repeat domain 25
7448	9.28e-01	8.02e-01	0.2791	-0.2507239	-0.0699705	14.79	VTN	vitronectin
100129781	9.29e-01	8.02e-01	0.5528	0.2506386	0.1385515	26.58	MIR193BHG	MIR193b-365a host gene
100616387	9.29e-01	8.02e-01	0.2862	0.2505839	0.0717197	140.07	MIR3064	microRNA 3064
117143	9.29e-01	8.02e-01	0.1935	-0.2503792	-0.0484512	205.61	TADA1	transcriptional adaptor 1
130557	9.29e-01	8.02e-01	0.1845	0.2503183	0.046178	612.72	ZNF513	zinc finger protein 513
107984990	9.29e-01	8.02e-01	0.3789	-0.2502765	-0.0948321	6.08	LOC107984990	uncharacterized LOC107984990
347741	9.29e-01	8.02e-01	0.9349	0.2502949	0.2339919	19.05	OTOP3	otopetrin 3
100500808	9.29e-01	8.03e-01	0.4398	-0.249372	-0.1096634	22.1	MIR3917	microRNA 3917
105378756	9.29e-01	8.03e-01	0.3356	0.249219	0.0836406	6.72	FGGY-DT	FGGY divergent transcript
91624	9.29e-01	8.03e-01	0.298	-0.2492594	-0.0742901	349.09	NEXN	nexilin F-actin binding protein
5788	9.29e-01	8.03e-01	0.3955	0.2495936	0.0987066	877.85	PTPRC	protein tyrosine phosphatase receptor type C
105374808	9.29e-01	8.03e-01	0.3729	-0.2493423	-0.0929813	15.11	LOC105374808	replaced by ID 10505
54910	9.29e-01	8.03e-01	0.2334	-0.2495414	-0.0582466	1608.73	SEMA4C	semaphorin 4C
83594	9.29e-01	8.03e-01	0.3152	-0.2497269	-0.0787217	106.84	NUDT12	nudix hydrolase 12
81688	9.29e-01	8.03e-01	0.1758	-0.2497493	-0.0439064	2072.86	C6orf62	chromosome 6 open reading frame 62
23	9.29e-01	8.03e-01	0.1632	-0.2492174	-0.04066	1887.84	ABCF1	ATP binding cassette subfamily F member 1
730234	9.29e-01	8.03e-01	0.2596	-0.2498123	-0.0648505	16.91	LOC730234	uncharacterized LOC730234
84186	9.29e-01	8.03e-01	0.1712	-0.2493235	-0.0426724	294.07	ZCCHC7	zinc finger CCHC-type containing 7
22954	9.29e-01	8.03e-01	0.2116	-0.2499711	-0.0528899	389.67	TRIM32	tripartite motif containing 32
28666	9.29e-01	8.03e-01	0.4626	0.249515	0.1154186	8.48	TRAV17	T cell receptor alpha variable 17
100505679	9.29e-01	8.03e-01	0.3019	-0.249698	-0.0753803	12.46	UBE2Q2P16	UBE2Q2 pseudogene 16
56052	9.29e-01	8.03e-01	0.218	-0.2492342	-0.054324	473.45	ALG1	ALG1 chitobiosyldiphosphodolichol beta-mannosyltransferase
284323	9.29e-01	8.03e-01	0.2553	-0.2496562	-0.0637477	226.45	ZNF780A	zinc finger protein 780A
642273	9.29e-01	8.04e-01	0.443	-0.2486114	-0.1101326	855.19	FAM110C	family with sequence similarity 110 member C
100506866	9.29e-01	8.04e-01	0.3478	0.2485908	0.0864495	90.54	TTN-AS1	TTN antisense RNA 1
10940	9.29e-01	8.04e-01	0.1642	0.2487619	0.0408389	185.64	POP1	POP1 homolog, ribonuclease P/MRP subunit
65265	9.29e-01	8.03e-01	0.2258	-0.2488816	-0.0561976	606.02	C8orf33	chromosome 8 open reading frame 33
1027	9.29e-01	8.04e-01	0.1898	-0.2487394	-0.0472177	540.1	CDKN1B	cyclin dependent kinase inhibitor 1B
9194	9.29e-01	8.04e-01	0.5381	-0.2486402	-0.1337955	138.11	SLC16A7	solute carrier family 16 member 7
23034	9.29e-01	8.04e-01	0.3215	0.2486754	0.0799419	285.73	SAMD4A	sterile alpha motif domain containing 4A
3868	9.29e-01	8.03e-01	0.8127	0.2489626	0.2023344	80190.72	KRT16	keratin 16
25776	9.29e-01	8.03e-01	0.2231	0.2489472	0.0555464	394.04	CBY1	chibby family member 1, beta catenin antagonist
6223	9.29e-01	8.04e-01	0.3604	-0.2483083	-0.0894995	10097.46	RPS19	ribosomal protein S19
6210	9.29e-01	8.04e-01	0.2917	-0.2481679	-0.0723902	8967.11	RPS15A	ribosomal protein S15a
780854	9.29e-01	8.04e-01	0.4663	0.2480604	0.1156802	29.5	SNORD3D	small nucleolar RNA, C/D box 3D
9383	9.29e-01	8.04e-01	0.4187	-0.2480553	-0.1038581	3809.16	TSIX	TSIX transcript, XIST antisense RNA
93145	9.29e-01	8.04e-01	0.3762	-0.2479607	-0.0932916	432.9	OLFM2	olfactomedin 2
348	9.29e-01	8.04e-01	0.4906	0.2479222	0.1216342	4669.11	APOE	apolipoprotein E
1521	9.29e-01	8.04e-01	0.527	0.2478343	0.1306069	304.02	CTSW	cathepsin W
729156	9.29e-01	8.04e-01	0.1996	0.247764	0.0494443	67.87	GTF2IRD1P1	GTF2I repeat domain containing 1 pseudogene 1
101930370	9.29e-01	8.04e-01	0.3145	0.2476354	0.0778842	37.22	GALNT7-DT	GALNT7 divergent transcript
27445	9.29e-01	8.04e-01	0.6703	-0.2476458	-0.1660045	295.77	PCLO	piccolo presynaptic cytomatrix protein
29923	9.29e-01	8.04e-01	0.3946	-0.247568	-0.0976935	610.13	HILPDA	hypoxia inducible lipid droplet associated
10219	9.29e-01	8.05e-01	0.4442	-0.2474563	-0.1099205	21.43	KLRG1	killer cell lectin like receptor G1
130497	9.29e-01	8.05e-01	0.6639	-0.2469523	-0.1639434	59.67	OSR1	odd-skipped related transcription factor 1
84868	9.29e-01	8.05e-01	0.4277	-0.2469549	-0.1056212	236.66	HAVCR2	hepatitis A virus cellular receptor 2
113402	9.29e-01	8.05e-01	0.1801	-0.2469761	-0.044469	311.65	SFT2D1	SFT2 domain containing 1
6888	9.29e-01	8.05e-01	0.334	0.2469317	0.0824637	3887.43	TALDO1	transaldolase 1
650794	9.29e-01	8.05e-01	0.2738	-0.2470246	-0.0676379	41.32	MIPEPP3	mitochondrial intermediate peptidase pseudogene 3
400236	9.29e-01	8.05e-01	0.3662	-0.2467776	-0.090365	45.41	FOXN3-AS1	FOXN3 antisense RNA 1
440452	9.29e-01	8.05e-01	0.2726	0.2469159	0.0673009	22.32	TBC1D3P2	TBC1 domain family member 3 pseudogene 2
107985020	9.29e-01	8.05e-01	0.4295	0.2468166	0.1060132	33.45	LOC107985020	uncharacterized LOC107985020
1613	9.29e-01	8.05e-01	0.2508	-0.2468449	-0.061913	1377.81	DAPK3	death associated protein kinase 3
53916	9.29e-01	8.05e-01	0.2296	-0.2468608	-0.0566791	243.45	RAB4B	RAB4B, member RAS oncogene family
29765	9.29e-01	8.06e-01	0.2438	-0.2462137	-0.0600314	25.64	TMOD4	tropomodulin 4
7399	9.29e-01	8.06e-01	0.4971	-0.2461203	-0.1223371	5.27	USH2A	usherin
